manufacturer_name,product_name,price,price_date
"Torphy, Cruickshank and Kunze","Product 575",56.8496,2026-04-20
Gottlieb-Hill,"Product 576",25.6927,2026-04-20
Gottlieb-Hill,"Product 576",56.5312,2026-04-20
"McDermott Group","Product 578",4.9437,2026-04-20
"McDermott Group","Product 578",61.6270,2026-04-20
"Beatty LLC","Product 579",15.7604,2026-04-20
"Beatty LLC","Product 579",89.6668,2026-04-20
"Zboncak, Bradtke and Hayes","Product 580",79.3363,2026-04-23
"Zboncak, Bradtke and Hayes","Product 580",79.3363,2026-04-23
"Ernser, Grady and Batz","Product 581",40.0725,2026-04-23
"Ernser, Grady and Batz","Product 581",97.2231,2026-04-20
"Zulauf, Wintheiser and Altenwerth","Product 582",75.2964,2026-04-23
"Zulauf, Wintheiser and Altenwerth","Product 582",75.2964,2026-04-23
"Wolff Ltd","Product 583",88.2345,2026-04-20
"Wolff Ltd","Product 583",90.5402,2026-04-20
Upton-Skiles,"Product 584",34.4009,2026-04-20
Upton-Skiles,"Product 584",34.4009,2026-04-20
"Cummerata Inc","Product 585",33.9800,2026-04-23
"Cummerata Inc","Product 585",33.9800,2026-04-23
"Kiehn, Rau and Hintz","Product 586",5.1525,2026-04-23
"Kiehn, Rau and Hintz","Product 586",94.2486,2026-04-20
Franecki-Nikolaus,"Product 588",39.5402,2026-04-20
Franecki-Nikolaus,"Product 588",39.5402,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 589",29.4157,2026-04-23
"Greenfelder, Leffler and Greenfelder","Product 589",69.9077,2026-04-20
"Cummerata Inc","Product 590",9.7849,2026-04-20
"Cummerata Inc","Product 590",80.5488,2026-04-23
"Jacobi Group","Product 591",44.5079,2026-04-20
"Jacobi Group","Product 591",44.5079,2026-04-20
Keebler-Nolan,"Product 592",15.9836,2026-04-23
Keebler-Nolan,"Product 592",91.9146,2026-04-20
"Carroll, Franecki and Block","Product 593",84.3148,2026-04-20
"Carroll, Franecki and Block","Product 593",84.3148,2026-04-20
"Carroll, Franecki and Block","Product 594",92.7258,2026-04-23
"Carroll, Franecki and Block","Product 594",92.7258,2026-04-23
Gottlieb-Hill,"Product 597",5.4763,2026-04-23
Gottlieb-Hill,"Product 597",81.9347,2026-04-20
O'Reilly-Johnston,"Product 598",79.6429,2026-04-23
O'Reilly-Johnston,"Product 598",79.6429,2026-04-23
"Schmidt, Wiegand and Grimes","Product 599",12.4031,2026-04-20
"Schmidt, Wiegand and Grimes","Product 599",80.8306,2026-04-23
"Carroll, Franecki and Block","Product 600",46.2797,2026-04-23
"Carroll, Franecki and Block","Product 600",72.9598,2026-04-20
Schowalter-McGlynn,"Product 601",16.9883,2026-04-23
Schowalter-McGlynn,"Product 601",16.9883,2026-04-23
Keebler-Nolan,"Product 602",6.9178,2026-04-23
Keebler-Nolan,"Product 602",6.9178,2026-04-23
"Rath Group","Product 603",75.5570,2026-04-20
"Rath Group","Product 603",75.5570,2026-04-20
"Konopelski PLC","Product 604",31.5767,2026-04-20
"Konopelski PLC","Product 604",53.6735,2026-04-23
Douglas-Lehner,"Product 605",9.6134,2026-04-20
Douglas-Lehner,"Product 605",9.6134,2026-04-20
"Mertz, Lowe and Abernathy","Product 606",46.3190,2026-04-20
"Mertz, Lowe and Abernathy","Product 606",46.3190,2026-04-20
"Rodriguez, Price and Wisozk","Product 607",34.0973,2026-04-23
"Rodriguez, Price and Wisozk","Product 607",84.3032,2026-04-20
"Schmidt, Wiegand and Grimes","Product 608",63.7143,2026-04-23
"Schmidt, Wiegand and Grimes","Product 608",84.1825,2026-04-20
Douglas-Lehner,"Product 609",35.2384,2026-04-20
Douglas-Lehner,"Product 609",48.8280,2026-04-23
"Greenfelder, Leffler and Greenfelder","Product 610",10.6473,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 610",64.8192,2026-04-20
O'Reilly-Johnston,"Product 611",89.4306,2026-04-20
O'Reilly-Johnston,"Product 611",89.4306,2026-04-20
"Rippin Group","Product 612",24.5202,2026-04-23
"Rippin Group","Product 612",24.5202,2026-04-23
"Toy, Kutch and Mraz","Product 613",68.4681,2026-04-23
"Toy, Kutch and Mraz","Product 613",68.4681,2026-04-23
Franecki-Nikolaus,"Product 614",30.8608,2026-04-23
Franecki-Nikolaus,"Product 614",30.8608,2026-04-23
"Kuphal, Mraz and Gusikowski","Product 615",45.3105,2026-04-23
"Kuphal, Mraz and Gusikowski","Product 615",83.1854,2026-04-20
Schowalter-McGlynn,"Product 616",7.7029,2026-04-20
Schowalter-McGlynn,"Product 616",23.2414,2026-04-23
"Howe and Sons","Product 617",55.4018,2026-04-20
"Howe and Sons","Product 617",55.4018,2026-04-20
"Friesen Group","Product 618",81.9009,2026-04-20
"Friesen Group","Product 618",81.9009,2026-04-20
Upton-Skiles,"Product 619",14.4544,2026-04-23
Upton-Skiles,"Product 619",14.4544,2026-04-23
"Wolff Ltd","Product 620",16.5672,2026-04-20
"Wolff Ltd","Product 620",87.7431,2026-04-20
"McDermott Group","Product 621",47.0876,2026-04-23
"McDermott Group","Product 621",47.0876,2026-04-23
"Zulauf, Wintheiser and Altenwerth","Product 622",45.6921,2026-04-23
"Zulauf, Wintheiser and Altenwerth","Product 622",75.1052,2026-04-20
"Cormier, Spinka and Mante","Product 623",74.9582,2026-04-20
"Cormier, Spinka and Mante","Product 623",78.3471,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 624",71.5785,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 624",75.0869,2026-04-20
"Cummerata Inc","Product 625",41.5395,2026-04-20
"Cummerata Inc","Product 625",41.5395,2026-04-20
"Torphy, Cruickshank and Kunze","Product 626",3.3657,2026-04-20
"Torphy, Cruickshank and Kunze","Product 626",33.4830,2026-04-20
"Turcotte, Daniel and Harber","Product 627",27.3445,2026-04-20
"Turcotte, Daniel and Harber","Product 627",94.7172,2026-04-23
"Cormier, Spinka and Mante","Product 628",56.1036,2026-04-20
"Cormier, Spinka and Mante","Product 628",59.4599,2026-04-20
"Beatty LLC","Product 629",20.3922,2026-04-23
"Beatty LLC","Product 629",20.3922,2026-04-23
"Cormier, Spinka and Mante","Product 630",17.0113,2026-04-20
"Cormier, Spinka and Mante","Product 630",74.0438,2026-04-20
"Beatty LLC","Product 633",21.1755,2026-04-20
"Beatty LLC","Product 633",21.1755,2026-04-20
"Rath Group","Product 634",33.7942,2026-04-20
"Rath Group","Product 634",74.2614,2026-04-20
"McClure, Kuhic and Rolfson","Product 635",11.7743,2026-04-20
"McClure, Kuhic and Rolfson","Product 635",30.1298,2026-04-20
"Botsford, Koepp and Miller","Product 636",14.1586,2026-04-20
"Botsford, Koepp and Miller","Product 636",56.2369,2026-04-20
"Cummerata Inc","Product 637",49.1517,2026-04-20
"Cummerata Inc","Product 637",49.1517,2026-04-20
"Konopelski PLC","Product 638",4.2625,2026-04-23
"Konopelski PLC","Product 638",89.4443,2026-04-20
"Howe and Sons","Product 639",23.0869,2026-04-23
"Howe and Sons","Product 639",51.5033,2026-04-20
"Collier, Hirthe and Maggio","Product 640",13.8030,2026-04-23
"Collier, Hirthe and Maggio","Product 640",36.1499,2026-04-20
"Lueilwitz and Sons","Product 641",21.3292,2026-04-20
"Lueilwitz and Sons","Product 641",21.3292,2026-04-20
"Wolff Ltd","Product 642",46.0375,2026-04-20
"Wolff Ltd","Product 642",80.5146,2026-04-23
Franecki-Nikolaus,"Product 643",74.2823,2026-04-20
Franecki-Nikolaus,"Product 643",74.2823,2026-04-20
Schowalter-McGlynn,"Product 644",8.7473,2026-04-20
Schowalter-McGlynn,"Product 644",63.1621,2026-04-23
"McDermott Group","Product 645",60.0258,2026-04-23
"McDermott Group","Product 645",60.0258,2026-04-23
Kuvalis-Labadie,"Product 646",16.3333,2026-04-23
Kuvalis-Labadie,"Product 646",76.0057,2026-04-20
Kautzer-Wintheiser,"Product 647",87.8726,2026-04-20
Kautzer-Wintheiser,"Product 647",87.8726,2026-04-20
Douglas-Lehner,"Product 648",11.0229,2026-04-20
Douglas-Lehner,"Product 648",35.1694,2026-04-23
Upton-Skiles,"Product 649",29.6738,2026-04-20
Upton-Skiles,"Product 649",29.6738,2026-04-20
"Rippin Group","Product 650",84.3107,2026-04-20
"Rippin Group","Product 650",84.3107,2026-04-20
"Rippin Group","Product 651",62.0515,2026-04-23
"Rippin Group","Product 651",92.1800,2026-04-20
"Jerde, Pfannerstill and Jast","Product 652",24.3145,2026-04-20
"Jerde, Pfannerstill and Jast","Product 652",74.7077,2026-04-20
"Cormier, Spinka and Mante","Product 653",81.5606,2026-04-23
"Cormier, Spinka and Mante","Product 653",81.5606,2026-04-23
Kuvalis-Labadie,"Product 654",49.2493,2026-04-20
Kuvalis-Labadie,"Product 654",49.2493,2026-04-20
"Jerde, Pfannerstill and Jast","Product 655",25.1595,2026-04-23
"Jerde, Pfannerstill and Jast","Product 655",44.9264,2026-04-20
Grady-Baumbach,"Product 656",37.4307,2026-04-23
Grady-Baumbach,"Product 656",70.0851,2026-04-20
"Leannon, Harber and Raynor","Product 657",3.8486,2026-04-20
"Leannon, Harber and Raynor","Product 657",21.7109,2026-04-23
"Collier, Hirthe and Maggio","Product 658",49.5187,2026-04-20
"Collier, Hirthe and Maggio","Product 658",63.0370,2026-04-20
"Friesen Group","Product 659",8.7821,2026-04-20
"Friesen Group","Product 659",27.9230,2026-04-20
"Schmidt, Wiegand and Grimes","Product 660",24.8536,2026-04-23
"Schmidt, Wiegand and Grimes","Product 660",24.8536,2026-04-23
"Jacobi Group","Product 661",52.8903,2026-04-23
"Jacobi Group","Product 661",98.3155,2026-04-20
"Vandervort, O'Keefe and West","Product 662",66.6764,2026-04-20
"Vandervort, O'Keefe and West","Product 662",66.6764,2026-04-20
"Hill, Nikolaus and Watsica","Product 664",20.6226,2026-04-23
"Hill, Nikolaus and Watsica","Product 664",20.6226,2026-04-23
"Toy, Kutch and Mraz","Product 665",25.0147,2026-04-20
"Toy, Kutch and Mraz","Product 665",74.8428,2026-04-20
"Collier, Hirthe and Maggio","Product 666",15.1276,2026-04-23
"Collier, Hirthe and Maggio","Product 666",88.9750,2026-04-20
"Schmidt, Wiegand and Grimes","Product 667",41.7766,2026-04-20
"Schmidt, Wiegand and Grimes","Product 667",77.4016,2026-04-23
"Rath Group","Product 668",20.0336,2026-04-23
"Rath Group","Product 668",20.0336,2026-04-23
"Torphy, Cruickshank and Kunze","Product 669",3.6542,2026-04-23
"Torphy, Cruickshank and Kunze","Product 669",62.4901,2026-04-20
"Ernser, Grady and Batz","Product 670",1.9755,2026-04-20
"Ernser, Grady and Batz","Product 670",1.9755,2026-04-20
Kuvalis-Labadie,"Product 671",3.2469,2026-04-20
Kuvalis-Labadie,"Product 671",3.2469,2026-04-20
"Lueilwitz and Sons","Product 672",18.0710,2026-04-20
"Lueilwitz and Sons","Product 672",67.7744,2026-04-20
Grady-Baumbach,"Product 673",12.2268,2026-04-20
Grady-Baumbach,"Product 673",20.9451,2026-04-20
"Carroll, Franecki and Block","Product 674",21.8980,2026-04-20
"Carroll, Franecki and Block","Product 674",39.5496,2026-04-23
"Rodriguez, Price and Wisozk","Product 675",48.0574,2026-04-23
"Rodriguez, Price and Wisozk","Product 675",80.7985,2026-04-20
"Cummerata Inc","Product 676",52.2055,2026-04-20
"Cummerata Inc","Product 676",52.2055,2026-04-20
"Leannon, Harber and Raynor","Product 677",16.0700,2026-04-20
"Leannon, Harber and Raynor","Product 677",71.2483,2026-04-23
"Corkery and Sons","Product 678",11.3784,2026-04-23
"Corkery and Sons","Product 678",90.2640,2026-04-20
"Hill, Nikolaus and Watsica","Product 679",85.6656,2026-04-23
"Hill, Nikolaus and Watsica","Product 679",85.6656,2026-04-23
"Collier, Hirthe and Maggio","Product 682",14.1110,2026-04-20
"Collier, Hirthe and Maggio","Product 682",46.1916,2026-04-23
Keebler-Nolan,"Product 683",5.0655,2026-04-20
Keebler-Nolan,"Product 683",78.3713,2026-04-20
"Carroll, Franecki and Block","Product 684",22.3932,2026-04-20
"Carroll, Franecki and Block","Product 684",22.3932,2026-04-20
Schowalter-McGlynn,"Product 685",64.7841,2026-04-23
Schowalter-McGlynn,"Product 685",64.7841,2026-04-23
Upton-Skiles,"Product 686",97.3707,2026-04-23
Upton-Skiles,"Product 686",97.3707,2026-04-23
"Jerde, Pfannerstill and Jast","Product 687",7.0729,2026-04-20
"Jerde, Pfannerstill and Jast","Product 687",55.9546,2026-04-20
"Rippin Group","Product 688",9.3315,2026-04-23
"Rippin Group","Product 688",99.9824,2026-04-20
"Wuckert LLC","Product 689",34.2422,2026-04-20
"Wuckert LLC","Product 689",71.3753,2026-04-23
Kautzer-Wintheiser,"Product 691",30.4417,2026-04-20
Kautzer-Wintheiser,"Product 691",30.4417,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 692",72.5230,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 692",72.5230,2026-04-20
Grady-Baumbach,"Product 693",71.0681,2026-04-20
Grady-Baumbach,"Product 693",72.0206,2026-04-20
"Howe and Sons","Product 694",9.0054,2026-04-20
"Howe and Sons","Product 694",79.1503,2026-04-23
"Toy, Kutch and Mraz","Product 695",1.6929,2026-04-20
"Toy, Kutch and Mraz","Product 695",66.5511,2026-04-23
Fadel-Jerde,"Product 696",5.9801,2026-04-20
Fadel-Jerde,"Product 696",17.4133,2026-04-20
"Hill, Nikolaus and Watsica","Product 697",23.4453,2026-04-20
"Hill, Nikolaus and Watsica","Product 697",23.4453,2026-04-20
"Toy, Kutch and Mraz","Product 698",76.4761,2026-04-23
"Toy, Kutch and Mraz","Product 698",76.4761,2026-04-23
"Friesen Group","Product 699",5.8430,2026-04-20
"Friesen Group","Product 699",90.8764,2026-04-23
"Corkery and Sons","Product 700",61.8589,2026-04-20
"Corkery and Sons","Product 700",95.6269,2026-04-20
"Turcotte, Daniel and Harber","Product 701",2.2254,2026-04-20
"Turcotte, Daniel and Harber","Product 701",26.3141,2026-04-20
"Ernser, Grady and Batz","Product 702",45.2944,2026-04-23
"Ernser, Grady and Batz","Product 702",45.2944,2026-04-23
"Lueilwitz and Sons","Product 703",10.0666,2026-04-20
"Lueilwitz and Sons","Product 703",10.0666,2026-04-20
"Cummerata Inc","Product 704",12.6860,2026-04-20
"Cummerata Inc","Product 704",35.3679,2026-04-20
"Zulauf, Wintheiser and Altenwerth","Product 705",20.5690,2026-04-23
"Zulauf, Wintheiser and Altenwerth","Product 705",21.3372,2026-04-20
"Abernathy, Lind and Fritsch","Product 707",96.5615,2026-04-20
"Abernathy, Lind and Fritsch","Product 707",96.5615,2026-04-20
"Torphy, Cruickshank and Kunze","Product 708",14.5295,2026-04-20
"Torphy, Cruickshank and Kunze","Product 708",38.7767,2026-04-20
Grady-Baumbach,"Product 709",2.5312,2026-04-20
Grady-Baumbach,"Product 709",2.5312,2026-04-20
"Zulauf, Wintheiser and Altenwerth","Product 710",47.9378,2026-04-23
"Zulauf, Wintheiser and Altenwerth","Product 710",47.9378,2026-04-23
"Howe and Sons","Product 711",24.6833,2026-04-20
"Howe and Sons","Product 711",24.6833,2026-04-20
"Rippin Group","Product 714",8.4549,2026-04-23
"Rippin Group","Product 714",8.4549,2026-04-23
"Lueilwitz and Sons","Product 715",36.1126,2026-04-23
"Lueilwitz and Sons","Product 715",74.9320,2026-04-20
"Carroll, Franecki and Block","Product 717",38.9422,2026-04-23
"Carroll, Franecki and Block","Product 717",81.9060,2026-04-20
"Konopelski PLC","Product 718",99.6305,2026-04-23
"Konopelski PLC","Product 718",99.6305,2026-04-23
Upton-Skiles,"Product 719",10.1245,2026-04-20
Upton-Skiles,"Product 719",10.1245,2026-04-20
"Schmidt, Wiegand and Grimes","Product 720",50.1374,2026-04-20
"Schmidt, Wiegand and Grimes","Product 720",71.0618,2026-04-23
"Greenfelder, Leffler and Greenfelder","Product 721",38.5312,2026-04-23
"Greenfelder, Leffler and Greenfelder","Product 721",38.5312,2026-04-23
"Wolff Ltd","Product 722",23.5608,2026-04-20
"Wolff Ltd","Product 722",23.5608,2026-04-20
"Mertz, Lowe and Abernathy","Product 724",11.9935,2026-04-23
"Mertz, Lowe and Abernathy","Product 724",11.9935,2026-04-23
"Rodriguez, Price and Wisozk","Product 726",77.3603,2026-04-23
"Rodriguez, Price and Wisozk","Product 726",77.3603,2026-04-23
"Konopelski PLC","Product 727",10.5882,2026-04-20
"Konopelski PLC","Product 727",63.5256,2026-04-23
"Jacobi Group","Product 728",77.2025,2026-04-20
"Jacobi Group","Product 728",77.2025,2026-04-20
"Rippin Group","Product 729",74.5156,2026-04-20
"Rippin Group","Product 729",80.1850,2026-04-23
"Kiehn, Rau and Hintz","Product 730",44.2447,2026-04-20
"Kiehn, Rau and Hintz","Product 730",65.1080,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 732",23.7327,2026-04-23
"Greenfelder, Leffler and Greenfelder","Product 732",36.2571,2026-04-20
"Friesen Group","Product 733",56.3214,2026-04-23
"Friesen Group","Product 733",56.3214,2026-04-23
O'Reilly-Johnston,"Product 734",42.5440,2026-04-20
O'Reilly-Johnston,"Product 734",77.9912,2026-04-20
"Schmidt, Wiegand and Grimes","Product 735",62.0806,2026-04-20
"Schmidt, Wiegand and Grimes","Product 735",79.0836,2026-04-20
Keebler-Nolan,"Product 736",87.5620,2026-04-23
Keebler-Nolan,"Product 736",99.3658,2026-04-20
"Leannon, Harber and Raynor","Product 739",76.4970,2026-04-23
"Leannon, Harber and Raynor","Product 739",76.4970,2026-04-23
"Hermann, Frami and Ledner","Product 740",54.4157,2026-04-23
"Hermann, Frami and Ledner","Product 740",54.4157,2026-04-23
"Schmidt, Wiegand and Grimes","Product 741",93.2197,2026-04-20
"Schmidt, Wiegand and Grimes","Product 741",93.2197,2026-04-20
"Abernathy, Lind and Fritsch","Product 742",59.9708,2026-04-23
"Abernathy, Lind and Fritsch","Product 742",59.9708,2026-04-23
Franecki-Nikolaus,"Product 743",63.9146,2026-04-23
Franecki-Nikolaus,"Product 743",63.9146,2026-04-23
"Cummerata Inc","Product 744",12.0645,2026-04-23
"Cummerata Inc","Product 744",86.4651,2026-04-20
"Rodriguez, Price and Wisozk","Product 745",21.3442,2026-04-20
"Rodriguez, Price and Wisozk","Product 745",55.3686,2026-04-20
Grady-Baumbach,"Product 746",76.3920,2026-04-20
Grady-Baumbach,"Product 746",76.3920,2026-04-20
"Cummerata Inc","Product 747",76.0439,2026-04-20
"Cummerata Inc","Product 747",76.0439,2026-04-20
"Zulauf, Wintheiser and Altenwerth","Product 748",47.7021,2026-04-20
"Zulauf, Wintheiser and Altenwerth","Product 748",74.4831,2026-04-23
"Hill, Nikolaus and Watsica","Product 749",20.0479,2026-04-20
"Hill, Nikolaus and Watsica","Product 749",20.4669,2026-04-23
"Vandervort, O'Keefe and West","Product 750",18.1387,2026-04-20
"Vandervort, O'Keefe and West","Product 750",84.5691,2026-04-23
Grady-Baumbach,"Product 751",45.5252,2026-04-23
Grady-Baumbach,"Product 751",45.5252,2026-04-23
"Turcotte, Daniel and Harber","Product 752",67.1654,2026-04-20
"Turcotte, Daniel and Harber","Product 752",67.1654,2026-04-20
"Mertz, Lowe and Abernathy","Product 753",22.2021,2026-04-20
"Mertz, Lowe and Abernathy","Product 753",51.9140,2026-04-23
Hessel-Hermiston,"Product 754",21.6992,2026-04-23
Hessel-Hermiston,"Product 754",21.6992,2026-04-23
"Collier, Hirthe and Maggio","Product 755",3.8133,2026-04-20
"Collier, Hirthe and Maggio","Product 755",3.8133,2026-04-20
"Turcotte, Daniel and Harber","Product 756",82.7892,2026-04-23
"Turcotte, Daniel and Harber","Product 756",82.7892,2026-04-23
"McClure, Kuhic and Rolfson","Product 757",25.5887,2026-04-20
"McClure, Kuhic and Rolfson","Product 757",95.7393,2026-04-20
"Zboncak, Bradtke and Hayes","Product 758",20.0924,2026-04-20
"Zboncak, Bradtke and Hayes","Product 758",89.7795,2026-04-20
"Leannon, Harber and Raynor","Product 759",34.5707,2026-04-23
"Leannon, Harber and Raynor","Product 759",34.5707,2026-04-23
"Lueilwitz and Sons","Product 760",71.6636,2026-04-20
"Lueilwitz and Sons","Product 760",86.3004,2026-04-23
"Rath Group","Product 761",56.3563,2026-04-20
"Rath Group","Product 761",56.3563,2026-04-20
Douglas-Lehner,"Product 762",19.9499,2026-04-20
Douglas-Lehner,"Product 762",32.8270,2026-04-20
"Beatty LLC","Product 763",44.6167,2026-04-20
"Beatty LLC","Product 763",65.5183,2026-04-20
O'Reilly-Johnston,"Product 765",26.9767,2026-04-23
O'Reilly-Johnston,"Product 765",26.9767,2026-04-23
"Leannon, Harber and Raynor","Product 766",1.0477,2026-04-23
"Leannon, Harber and Raynor","Product 766",1.0477,2026-04-23
Keebler-Nolan,"Product 769",5.4970,2026-04-20
Keebler-Nolan,"Product 769",41.2955,2026-04-23
"McDermott Group","Product 770",69.0812,2026-04-23
"McDermott Group","Product 770",77.9011,2026-04-20
"Carroll, Franecki and Block","Product 771",74.2425,2026-04-20
"Carroll, Franecki and Block","Product 771",74.2425,2026-04-20
"Zulauf, Wintheiser and Altenwerth","Product 772",24.8024,2026-04-20
"Zulauf, Wintheiser and Altenwerth","Product 772",82.1012,2026-04-20
"Cormier, Spinka and Mante","Product 773",53.7998,2026-04-20
"Cormier, Spinka and Mante","Product 773",59.3535,2026-04-20
Upton-Skiles,"Product 774",41.0627,2026-04-23
Upton-Skiles,"Product 774",41.0627,2026-04-23
"Rippin Group","Product 775",18.7702,2026-04-23
"Rippin Group","Product 775",56.6122,2026-04-20
"Rath Group","Product 778",2.6951,2026-04-20
"Rath Group","Product 778",29.5510,2026-04-20
Keebler-Nolan,"Product 779",65.7816,2026-04-20
Keebler-Nolan,"Product 779",65.7816,2026-04-20
Gottlieb-Hill,"Product 780",20.7234,2026-04-20
Gottlieb-Hill,"Product 780",20.7234,2026-04-20
"Greenfelder, Leffler and Greenfelder","Product 781",8.7687,2026-04-23
"Greenfelder, Leffler and Greenfelder","Product 781",82.1404,2026-04-20
"Botsford, Koepp and Miller","Product 782",31.7485,2026-04-23
"Botsford, Koepp and Miller","Product 782",63.7950,2026-04-20
Kuvalis-Labadie,"Product 783",40.9892,2026-04-20
Kuvalis-Labadie,"Product 783",40.9892,2026-04-20
Kautzer-Wintheiser,"Product 784",46.0340,2026-04-20
Kautzer-Wintheiser,"Product 784",46.0340,2026-04-20
Kautzer-Wintheiser,"Product 785",71.5096,2026-04-23
Kautzer-Wintheiser,"Product 785",82.3586,2026-04-20
"Rodriguez, Price and Wisozk","Product 787",68.9633,2026-04-20
"Rodriguez, Price and Wisozk","Product 787",68.9633,2026-04-20
"Friesen Group","Product 789",7.2939,2026-04-20
"Friesen Group","Product 789",53.0750,2026-04-23
"Rodriguez, Price and Wisozk","Product 790",95.8612,2026-04-20
"Rodriguez, Price and Wisozk","Product 790",95.8612,2026-04-20
"Kuphal, Mraz and Gusikowski","Product 791",58.0668,2026-04-20
"Kuphal, Mraz and Gusikowski","Product 791",80.9081,2026-04-20
"McClure, Kuhic and Rolfson","Product 792",53.7606,2026-04-20
"McClure, Kuhic and Rolfson","Product 792",53.7606,2026-04-20
"Botsford, Koepp and Miller","Product 799",16.8612,2026-04-20
"Botsford, Koepp and Miller","Product 799",95.9863,2026-04-20
Hessel-Hermiston,"Product 800",58.8104,2026-04-23
Hessel-Hermiston,"Product 800",85.2859,2026-04-20
"Torphy, Cruickshank and Kunze","Product 801",73.7840,2026-04-20
"Torphy, Cruickshank and Kunze","Product 801",76.0502,2026-04-20
Kautzer-Wintheiser,"Product 802",26.1322,2026-04-20
Kautzer-Wintheiser,"Product 802",73.1984,2026-04-20
Fadel-Jerde,"Product 803",20.9776,2026-04-20
Fadel-Jerde,"Product 803",20.9776,2026-04-20
Kautzer-Wintheiser,"Product 805",50.6622,2026-04-20
Kautzer-Wintheiser,"Product 805",50.6622,2026-04-20
"Zboncak, Bradtke and Hayes","Product 806",62.4664,2026-04-23
"Zboncak, Bradtke and Hayes","Product 806",93.4062,2026-04-20
"Zboncak, Bradtke and Hayes","Product 807",93.4324,2026-04-23
"Zboncak, Bradtke and Hayes","Product 807",93.4324,2026-04-23
"Leannon, Harber and Raynor","Product 808",24.8622,2026-04-20
"Leannon, Harber and Raynor","Product 808",91.2502,2026-04-20
"Beatty LLC","Product 809",19.8899,2026-04-20
"Beatty LLC","Product 809",81.8408,2026-04-23
Upton-Skiles,"Product 810",60.2652,2026-04-20
Upton-Skiles,"Product 810",83.8673,2026-04-23
"Botsford, Koepp and Miller","Product 811",1.5235,2026-04-23
"Botsford, Koepp and Miller","Product 811",43.2431,2026-04-20
"Konopelski PLC","Product 812",49.3416,2026-04-23
"Konopelski PLC","Product 812",49.3416,2026-04-23
"Lueilwitz and Sons","Product 813",44.0322,2026-04-20
"Lueilwitz and Sons","Product 813",96.1188,2026-04-20
"Carroll, Franecki and Block","Product 814",3.1272,2026-04-23
"Carroll, Franecki and Block","Product 814",49.9759,2026-04-20
"Turcotte, Daniel and Harber","Product 815",36.9069,2026-04-20
"Turcotte, Daniel and Harber","Product 815",36.9069,2026-04-20
"Zboncak, Bradtke and Hayes","Product 816",38.0335,2026-04-20
"Zboncak, Bradtke and Hayes","Product 816",95.9613,2026-04-20
Gottlieb-Hill,"Product 817",92.8531,2026-04-23
Gottlieb-Hill,"Product 817",92.8531,2026-04-23
Fadel-Jerde,"Product 818",8.8111,2026-04-23
Fadel-Jerde,"Product 818",83.4779,2026-04-20
"Turcotte, Daniel and Harber","Product 819",64.0172,2026-04-23
"Turcotte, Daniel and Harber","Product 819",64.0172,2026-04-23
"Rodriguez, Price and Wisozk","Product 820",44.3721,2026-04-20
"Rodriguez, Price and Wisozk","Product 820",55.6960,2026-04-20
"Leannon, Harber and Raynor","Product 821",43.6400,2026-04-20
"Leannon, Harber and Raynor","Product 821",43.6400,2026-04-20
"Beatty LLC","Product 822",72.6507,2026-04-20
"Beatty LLC","Product 822",72.6507,2026-04-20
"Schmidt, Wiegand and Grimes","Product 823",8.0678,2026-04-20
"Schmidt, Wiegand and Grimes","Product 823",37.1726,2026-04-23
"Jerde, Pfannerstill and Jast","Product 824",9.3693,2026-04-20
"Jerde, Pfannerstill and Jast","Product 824",84.1883,2026-04-20
"Cummerata Inc","Product 826",24.7811,2026-04-20
"Cummerata Inc","Product 826",24.7811,2026-04-20
"Wuckert LLC","Product 827",77.9118,2026-04-23
"Wuckert LLC","Product 827",78.5337,2026-04-20
"Hill, Nikolaus and Watsica","Product 828",38.6319,2026-04-20
"Hill, Nikolaus and Watsica","Product 828",80.9245,2026-04-20
"Jerde, Pfannerstill and Jast","Product 831",23.1281,2026-04-20
"Jerde, Pfannerstill and Jast","Product 831",34.9989,2026-04-20
"Carroll, Franecki and Block","Product 832",38.6497,2026-04-23
"Carroll, Franecki and Block","Product 832",38.6497,2026-04-23
"Wuckert LLC","Product 833",12.0281,2026-04-20
"Wuckert LLC","Product 833",12.0281,2026-04-20
Schowalter-McGlynn,"Product 838",39.2446,2026-04-20
Schowalter-McGlynn,"Product 838",67.5312,2026-04-23
Kuvalis-Labadie,"Product 839",52.7184,2026-04-23
Kuvalis-Labadie,"Product 839",52.7184,2026-04-23
"Collier, Hirthe and Maggio","Product 840",62.2835,2026-04-23
"Collier, Hirthe and Maggio","Product 840",74.2535,2026-04-20
"Torphy, Cruickshank and Kunze","Product 841",41.7658,2026-04-23
"Torphy, Cruickshank and Kunze","Product 841",41.7658,2026-04-23
"Hermann, Frami and Ledner","Product 842",40.4580,2026-04-20
"Hermann, Frami and Ledner","Product 842",68.1390,2026-04-20
"Zboncak, Bradtke and Hayes","Product 843",68.6761,2026-04-20
"Zboncak, Bradtke and Hayes","Product 843",84.2720,2026-04-23
